holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,274.65,0.0,0.0,90,Rain,light rain,2013-04-18T23:00:00.000Z,889
None,274.65,0.0,0.0,90,Snow,heavy snow,2013-04-18T23:00:00.000Z,889
None,274.65,0.0,0.0,90,Snow,snow,2013-04-18T23:00:00.000Z,889
None,274.36,0.0,0.0,90,Rain,light rain,2013-04-19T00:00:00.000Z,516
None,274.36,0.0,0.0,90,Snow,heavy snow,2013-04-19T00:00:00.000Z,516
None,274.19,0.0,0.0,90,Rain,light rain,2013-04-19T01:00:00.000Z,338
None,274.19,0.0,0.0,90,Mist,mist,2013-04-19T01:00:00.000Z,338
None,274.19,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-19T01:00:00.000Z,338
None,274.19,0.0,0.0,90,Snow,heavy snow,2013-04-19T01:00:00.000Z,338
None,274.03,0.0,0.0,90,Mist,mist,2013-04-19T02:00:00.000Z,261
None,274.03,0.0,0.0,90,Rain,light rain,2013-04-19T02:00:00.000Z,261
None,274.03,0.0,0.0,90,Snow,heavy snow,2013-04-19T02:00:00.000Z,261
None,273.89,0.0,0.0,90,Rain,light rain,2013-04-19T03:00:00.000Z,313
None,273.89,0.0,0.0,90,Mist,mist,2013-04-19T03:00:00.000Z,313
None,273.89,0.0,0.0,90,Snow,heavy snow,2013-04-19T03:00:00.000Z,313
None,273.74,0.0,0.0,90,Clouds,overcast clouds,2013-04-19T04:00:00.000Z,718
None,273.53,0.0,0.0,90,Snow,heavy snow,2013-04-19T05:00:00.000Z,2339
None,273.36,0.0,0.0,90,Mist,mist,2013-04-19T06:00:00.000Z,4931
None,273.36,0.0,0.0,90,Rain,light rain,2013-04-19T06:00:00.000Z,4931
None,273.36,0.0,0.0,90,Snow,heavy snow,2013-04-19T06:00:00.000Z,4931
None,273.14,0.0,0.0,90,Snow,heavy snow,2013-04-19T07:00:00.000Z,5399
None,273.09,0.0,0.0,90,Mist,mist,2013-04-19T09:00:00.000Z,4327
None,273.29,0.0,0.0,90,Mist,mist,2013-04-19T10:00:00.000Z,3940
None,273.29,0.0,0.0,90,Snow,heavy snow,2013-04-19T10:00:00.000Z,3940
None,273.36,0.0,0.0,90,Snow,heavy snow,2013-04-19T11:00:00.000Z,4228
None,273.47,0.0,0.0,90,Mist,mist,2013-04-19T12:00:00.000Z,4614
None,273.47,0.0,0.0,90,Snow,heavy snow,2013-04-19T12:00:00.000Z,4614
None,273.39,0.0,0.0,90,Mist,mist,2013-04-19T13:00:00.000Z,4871
None,273.39,0.0,0.0,90,Snow,snow,2013-04-19T13:00:00.000Z,4871
None,273.39,0.0,0.0,90,Fog,fog,2013-04-19T13:00:00.000Z,4871
None,273.39,0.0,0.0,90,Snow,heavy snow,2013-04-19T13:00:00.000Z,4871
None,273.38,0.0,0.0,90,Snow,heavy snow,2013-04-19T14:00:00.000Z,5118
None,273.38,0.0,0.0,90,Mist,mist,2013-04-19T14:00:00.000Z,5118
None,273.38,0.0,0.0,90,Fog,fog,2013-04-19T14:00:00.000Z,5118
None,273.38,0.0,0.0,90,Snow,snow,2013-04-19T14:00:00.000Z,5118
None,273.35,0.0,0.0,90,Snow,heavy snow,2013-04-19T15:00:00.000Z,5616
None,273.35,0.0,0.0,90,Fog,fog,2013-04-19T15:00:00.000Z,5616
None,273.35,0.0,0.0,90,Mist,mist,2013-04-19T15:00:00.000Z,5616
None,273.35,0.0,0.0,90,Snow,snow,2013-04-19T15:00:00.000Z,5616
None,273.37,0.0,0.0,90,Snow,snow,2013-04-19T16:00:00.000Z,6160
None,273.37,0.0,0.0,90,Fog,fog,2013-04-19T16:00:00.000Z,6160
None,273.41,0.0,0.0,90,Mist,mist,2013-04-19T17:00:00.000Z,5861
None,273.41,0.0,0.0,90,Snow,heavy snow,2013-04-19T17:00:00.000Z,5861
None,273.41,0.0,0.0,90,Fog,fog,2013-04-19T17:00:00.000Z,5861
None,273.41,0.0,0.0,90,Snow,snow,2013-04-19T17:00:00.000Z,5861
None,273.33,0.0,0.0,90,Snow,heavy snow,2013-04-19T18:00:00.000Z,4728
None,273.33,0.0,0.0,90,Fog,fog,2013-04-19T18:00:00.000Z,4728
None,273.33,0.0,0.0,90,Snow,snow,2013-04-19T18:00:00.000Z,4728
None,273.28,0.0,0.0,90,Snow,heavy snow,2013-04-19T19:00:00.000Z,3715
None,273.28,0.0,0.0,90,Mist,mist,2013-04-19T19:00:00.000Z,3715
None,273.23,0.0,0.0,90,Snow,heavy snow,2013-04-19T20:00:00.000Z,3240
None,273.23,0.0,0.0,90,Mist,mist,2013-04-19T20:00:00.000Z,3240
None,273.23,0.0,0.0,90,Fog,fog,2013-04-19T20:00:00.000Z,3240
None,273.23,0.0,0.0,90,Snow,snow,2013-04-19T20:00:00.000Z,3240
None,272.96,0.0,0.0,90,Snow,heavy snow,2013-04-19T21:00:00.000Z,3164
None,272.96,0.0,0.0,90,Mist,mist,2013-04-19T21:00:00.000Z,3164
None,272.96,0.0,0.0,90,Snow,snow,2013-04-19T21:00:00.000Z,3164
None,272.73,0.0,0.0,90,Snow,heavy snow,2013-04-19T22:00:00.000Z,3074
None,272.73,0.0,0.0,90,Mist,mist,2013-04-19T22:00:00.000Z,3074
None,272.73,0.0,0.0,90,Snow,snow,2013-04-19T22:00:00.000Z,3074
None,272.7,0.0,0.0,90,Snow,heavy snow,2013-04-19T23:00:00.000Z,2043
None,272.7,0.0,0.0,90,Mist,mist,2013-04-19T23:00:00.000Z,2043
None,272.7,0.0,0.0,90,Snow,snow,2013-04-19T23:00:00.000Z,2043
None,272.63,0.0,0.0,90,Snow,heavy snow,2013-04-20T00:00:00.000Z,1190
None,272.63,0.0,0.0,90,Mist,mist,2013-04-20T00:00:00.000Z,1190
None,272.63,0.0,0.0,90,Snow,snow,2013-04-20T00:00:00.000Z,1190
None,272.65,0.0,0.0,90,Snow,heavy snow,2013-04-20T01:00:00.000Z,728
None,272.65,0.0,0.0,90,Mist,mist,2013-04-20T01:00:00.000Z,728
None,272.58,0.0,0.0,90,Snow,heavy snow,2013-04-20T02:00:00.000Z,571
None,272.58,0.0,0.0,90,Mist,mist,2013-04-20T02:00:00.000Z,571
None,272.58,0.0,0.0,90,Snow,heavy snow,2013-04-20T03:00:00.000Z,425
None,272.58,0.0,0.0,90,Mist,mist,2013-04-20T03:00:00.000Z,425
None,272.47,0.0,0.0,90,Snow,heavy snow,2013-04-20T04:00:00.000Z,390
None,272.47,0.0,0.0,90,Mist,mist,2013-04-20T04:00:00.000Z,390
None,272.16,0.0,0.0,90,Snow,heavy snow,2013-04-20T05:00:00.000Z,743
None,272.16,0.0,0.0,90,Mist,mist,2013-04-20T05:00:00.000Z,743
None,271.98,0.0,0.0,90,Snow,heavy snow,2013-04-20T06:00:00.000Z,1421
None,271.98,0.0,0.0,90,Mist,mist,2013-04-20T06:00:00.000Z,1421
None,271.81,0.0,0.0,90,Snow,heavy snow,2013-04-20T07:00:00.000Z,2150
None,271.81,0.0,0.0,90,Mist,mist,2013-04-20T07:00:00.000Z,2150
None,271.77,0.0,0.0,90,Snow,heavy snow,2013-04-20T08:00:00.000Z,3197
None,271.86,0.0,0.0,90,Snow,heavy snow,2013-04-20T09:00:00.000Z,3745
None,271.86,0.0,0.0,90,Mist,mist,2013-04-20T09:00:00.000Z,3745
None,271.86,0.0,0.0,90,Haze,haze,2013-04-20T09:00:00.000Z,3745
None,272.04,0.0,0.0,90,Snow,heavy snow,2013-04-20T10:00:00.000Z,4079
None,272.04,0.0,0.0,90,Haze,haze,2013-04-20T10:00:00.000Z,4079
None,272.4,0.0,0.0,90,Snow,heavy snow,2013-04-20T11:00:00.000Z,4619
None,272.96,0.0,0.0,90,Snow,heavy snow,2013-04-20T12:00:00.000Z,5035
None,273.42,0.0,0.0,90,Snow,heavy snow,2013-04-20T13:00:00.000Z,4950
None,274.29,0.0,0.0,75,Clouds,broken clouds,2013-04-20T14:00:00.000Z,5053
None,274.77,0.0,0.0,40,Clouds,scattered clouds,2013-04-20T15:00:00.000Z,4808
None,275.2,0.0,0.0,40,Clouds,scattered clouds,2013-04-20T16:00:00.000Z,4904
None,275.51,0.0,0.0,75,Clouds,broken clouds,2013-04-20T17:00:00.000Z,4545
None,275.58,0.0,0.0,40,Clouds,scattered clouds,2013-04-20T18:00:00.000Z,4285
None,275.41,0.0,0.0,40,Clouds,scattered clouds,2013-04-20T19:00:00.000Z,3595
None,274.91,0.0,0.0,40,Clouds,scattered clouds,2013-04-20T20:00:00.000Z,3142
None,273.62,0.0,0.0,20,Clouds,few clouds,2013-04-20T21:00:00.000Z,3794
None,272.77,0.0,0.0,1,Clear,sky is clear,2013-04-20T22:00:00.000Z,3416
None,271.12,0.0,0.0,1,Clear,sky is clear,2013-04-21T00:00:00.000Z,1351
None,270.37,0.0,0.0,0,Clear,sky is clear,2013-04-21T01:00:00.000Z,887
None,269.63,0.0,0.0,0,Clear,sky is clear,2013-04-21T02:00:00.000Z,648
None,268.95,0.0,0.0,0,Clear,sky is clear,2013-04-21T03:00:00.000Z,356
None,268.21,0.0,0.0,1,Clear,sky is clear,2013-04-21T04:00:00.000Z,273
None,267.55,0.0,0.0,1,Clear,sky is clear,2013-04-21T05:00:00.000Z,455
None,266.92,0.0,0.0,1,Clear,sky is clear,2013-04-21T06:00:00.000Z,784
None,266.66,0.0,0.0,1,Clear,sky is clear,2013-04-21T07:00:00.000Z,1125
None,268.08,0.0,0.0,1,Clear,sky is clear,2013-04-21T08:00:00.000Z,1677
None,270.0,0.0,0.0,1,Clear,sky is clear,2013-04-21T09:00:00.000Z,2510
None,271.85,0.0,0.0,1,Clear,sky is clear,2013-04-21T10:00:00.000Z,3263
None,273.63,0.0,0.0,1,Clear,sky is clear,2013-04-21T11:00:00.000Z,3485
None,275.13,0.0,0.0,1,Clear,sky is clear,2013-04-21T12:00:00.000Z,4084
None,276.03,0.0,0.0,1,Clear,sky is clear,2013-04-21T13:00:00.000Z,4268
None,276.63,0.0,0.0,1,Clear,sky is clear,2013-04-21T14:00:00.000Z,4271
None,277.06,0.0,0.0,1,Clear,sky is clear,2013-04-21T15:00:00.000Z,4542
None,277.46,0.0,0.0,1,Clear,sky is clear,2013-04-21T16:00:00.000Z,4358
None,277.39,0.0,0.0,1,Clear,sky is clear,2013-04-21T17:00:00.000Z,4401
None,277.22,0.0,0.0,1,Clear,sky is clear,2013-04-21T18:00:00.000Z,3490
None,276.66,0.0,0.0,1,Clear,sky is clear,2013-04-21T19:00:00.000Z,4079
None,275.73,0.0,0.0,1,Clear,sky is clear,2013-04-21T20:00:00.000Z,3310
None,274.49,0.0,0.0,1,Clear,sky is clear,2013-04-21T21:00:00.000Z,2237
None,273.65,0.0,0.0,1,Clear,sky is clear,2013-04-21T22:00:00.000Z,1606
None,273.42,0.0,0.0,40,Clouds,scattered clouds,2013-04-21T23:00:00.000Z,960
None,273.76,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T00:00:00.000Z,506
None,274.04,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T01:00:00.000Z,296
None,274.32,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T02:00:00.000Z,278
None,274.29,0.0,0.0,90,Snow,heavy snow,2013-04-22T03:00:00.000Z,301
None,274.29,0.0,0.0,90,Mist,mist,2013-04-22T03:00:00.000Z,301
None,273.78,0.0,0.0,90,Snow,heavy snow,2013-04-22T04:00:00.000Z,770
None,273.78,0.0,0.0,90,Mist,mist,2013-04-22T04:00:00.000Z,770
None,273.58,0.0,0.0,90,Snow,heavy snow,2013-04-22T05:00:00.000Z,2617
None,273.58,0.0,0.0,90,Mist,mist,2013-04-22T05:00:00.000Z,2617
None,273.81,0.0,0.0,90,Snow,heavy snow,2013-04-22T06:00:00.000Z,5657
None,273.81,0.0,0.0,90,Rain,light rain,2013-04-22T06:00:00.000Z,5657
None,274.04,0.0,0.0,90,Snow,heavy snow,2013-04-22T07:00:00.000Z,7062
None,274.6,0.0,0.0,90,Snow,heavy snow,2013-04-22T08:00:00.000Z,6112
None,274.97,0.0,0.0,90,Rain,light rain,2013-04-22T09:00:00.000Z,5055
None,275.57,0.0,0.0,90,Rain,light rain,2013-04-22T10:00:00.000Z,4426
None,276.69,0.0,0.0,75,Clouds,broken clouds,2013-04-22T11:00:00.000Z,4546
None,278.0,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T12:00:00.000Z,4815
None,279.45,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T13:00:00.000Z,4907
None,280.36,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T14:00:00.000Z,5183
None,280.99,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T15:00:00.000Z,5728
None,281.35,0.0,0.0,75,Rain,light rain,2013-04-22T16:00:00.000Z,5768
None,281.68,0.0,0.0,90,Rain,light rain,2013-04-22T17:00:00.000Z,5376
None,281.68,0.0,0.0,90,Rain,moderate rain,2013-04-22T17:00:00.000Z,5376
None,281.11,0.0,0.0,90,Rain,light rain,2013-04-22T18:00:00.000Z,3780
None,281.11,0.0,0.0,90,Mist,mist,2013-04-22T18:00:00.000Z,3780
None,281.11,0.0,0.0,90,Rain,moderate rain,2013-04-22T18:00:00.000Z,3780
None,281.07,0.0,0.0,90,Rain,light rain,2013-04-22T19:00:00.000Z,2422
None,281.07,0.0,0.0,90,Mist,mist,2013-04-22T19:00:00.000Z,2422
None,281.07,0.0,0.0,90,Rain,moderate rain,2013-04-22T19:00:00.000Z,2422
None,281.07,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-22T19:00:00.000Z,2422
None,281.07,0.0,0.0,90,Fog,fog,2013-04-22T19:00:00.000Z,2422
None,281.01,0.0,0.0,90,Rain,light rain,2013-04-22T20:00:00.000Z,2063
None,281.01,0.0,0.0,90,Mist,mist,2013-04-22T20:00:00.000Z,2063
None,280.6,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T21:00:00.000Z,1627
None,279.66,0.0,0.0,90,Clouds,overcast clouds,2013-04-22T22:00:00.000Z,1134
None,278.21,0.0,0.0,90,Mist,mist,2013-04-22T23:00:00.000Z,830
None,277.34,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T00:00:00.000Z,460
None,276.99,0.0,0.0,90,Mist,mist,2013-04-23T01:00:00.000Z,274
None,276.4,0.0,0.0,90,Mist,mist,2013-04-23T02:00:00.000Z,240
None,275.95,0.0,0.0,90,Mist,mist,2013-04-23T03:00:00.000Z,329
None,275.67,0.0,0.0,90,Mist,mist,2013-04-23T04:00:00.000Z,797
None,275.49,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T05:00:00.000Z,2580
None,275.17,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T06:00:00.000Z,5461
None,275.13,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T07:00:00.000Z,6078
None,275.38,0.0,0.0,75,Clouds,broken clouds,2013-04-23T08:00:00.000Z,5022
None,276.07,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T09:00:00.000Z,4820
None,276.76,0.0,0.0,75,Clouds,broken clouds,2013-04-23T10:00:00.000Z,4361
None,277.9,0.0,0.0,75,Clouds,broken clouds,2013-04-23T11:00:00.000Z,4619
None,278.55,0.0,0.0,75,Clouds,broken clouds,2013-04-23T12:00:00.000Z,4862
None,278.7,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T13:00:00.000Z,4615
None,278.1,0.0,0.0,90,Clouds,overcast clouds,2013-04-23T14:00:00.000Z,5115
None,277.12,0.0,0.0,90,Snow,light rain and snow,2013-04-23T15:00:00.000Z,5544
None,277.12,0.0,0.0,90,Rain,light rain,2013-04-23T15:00:00.000Z,5544
None,277.12,0.0,0.0,90,Rain,moderate rain,2013-04-23T15:00:00.000Z,5544
None,277.12,0.0,0.0,90,Snow,heavy snow,2013-04-23T15:00:00.000Z,5544
None,276.33,0.0,0.0,90,Rain,light rain,2013-04-23T16:00:00.000Z,6519
None,276.33,0.0,0.0,90,Snow,heavy snow,2013-04-23T16:00:00.000Z,6519
None,275.15,0.0,0.0,90,Snow,heavy snow,2013-04-23T17:00:00.000Z,6345
None,275.15,0.0,0.0,90,Mist,mist,2013-04-23T17:00:00.000Z,6345
None,275.15,0.0,0.0,90,Rain,light rain,2013-04-23T17:00:00.000Z,6345
None,275.15,0.0,0.0,90,Snow,light rain and snow,2013-04-23T17:00:00.000Z,6345
None,273.89,0.0,0.0,90,Snow,heavy snow,2013-04-23T18:00:00.000Z,4641
None,273.89,0.0,0.0,90,Mist,mist,2013-04-23T18:00:00.000Z,4641
None,273.89,0.0,0.0,90,Snow,snow,2013-04-23T18:00:00.000Z,4641
None,273.89,0.0,0.0,90,Fog,fog,2013-04-23T18:00:00.000Z,4641
None,273.61,0.0,0.0,90,Snow,snow,2013-04-23T19:00:00.000Z,3181
None,273.61,0.0,0.0,90,Fog,fog,2013-04-23T19:00:00.000Z,3181
None,273.61,0.0,0.0,90,Snow,heavy snow,2013-04-23T19:00:00.000Z,3181
None,273.61,0.0,0.0,90,Mist,mist,2013-04-23T19:00:00.000Z,3181
None,273.41,0.0,0.0,90,Snow,heavy snow,2013-04-23T20:00:00.000Z,2904
None,273.41,0.0,0.0,90,Snow,snow,2013-04-23T20:00:00.000Z,2904
None,273.41,0.0,0.0,90,Fog,fog,2013-04-23T20:00:00.000Z,2904
None,273.34,0.0,0.0,90,Snow,heavy snow,2013-04-23T21:00:00.000Z,3923
None,273.34,0.0,0.0,90,Mist,mist,2013-04-23T21:00:00.000Z,3923
None,273.26,0.0,0.0,90,Snow,heavy snow,2013-04-23T22:00:00.000Z,2846
None,273.26,0.0,0.0,90,Mist,mist,2013-04-23T22:00:00.000Z,2846
None,273.26,0.0,0.0,90,Snow,snow,2013-04-23T22:00:00.000Z,2846
None,273.26,0.0,0.0,90,Fog,fog,2013-04-23T22:00:00.000Z,2846
None,273.2,0.0,0.0,90,Snow,snow,2013-04-23T23:00:00.000Z,1179
None,273.2,0.0,0.0,90,Fog,fog,2013-04-23T23:00:00.000Z,1179
None,273.2,0.0,0.0,90,Snow,heavy snow,2013-04-23T23:00:00.000Z,1179
None,273.2,0.0,0.0,90,Mist,mist,2013-04-23T23:00:00.000Z,1179
None,273.16,0.0,0.0,90,Snow,heavy snow,2013-04-24T00:00:00.000Z,555
None,273.16,0.0,0.0,90,Mist,mist,2013-04-24T00:00:00.000Z,555
None,273.08,0.0,0.0,90,Snow,heavy snow,2013-04-24T01:00:00.000Z,362
None,273.08,0.0,0.0,90,Mist,mist,2013-04-24T01:00:00.000Z,362
None,272.86,0.0,0.0,90,Snow,heavy snow,2013-04-24T02:00:00.000Z,276
None,272.86,0.0,0.0,90,Mist,mist,2013-04-24T02:00:00.000Z,276
None,272.73,0.0,0.0,90,Snow,heavy snow,2013-04-24T03:00:00.000Z,340
None,272.73,0.0,0.0,90,Mist,mist,2013-04-24T03:00:00.000Z,340
None,272.37,0.0,0.0,90,Snow,heavy snow,2013-04-24T04:00:00.000Z,759
None,272.37,0.0,0.0,90,Mist,mist,2013-04-24T04:00:00.000Z,759
None,272.0,0.0,0.0,75,Snow,heavy snow,2013-04-24T05:00:00.000Z,2615
None,271.68,0.0,0.0,90,Clouds,overcast clouds,2013-04-24T06:00:00.000Z,5994
None,271.21,0.0,0.0,75,Clouds,broken clouds,2013-04-24T08:00:00.000Z,6606
None,272.24,0.0,0.0,40,Clouds,scattered clouds,2013-04-24T09:00:00.000Z,5220
None,273.06,0.0,0.0,20,Clouds,few clouds,2013-04-24T10:00:00.000Z,4675
None,273.91,0.0,0.0,1,Clear,sky is clear,2013-04-24T11:00:00.000Z,4899
None,275.19,0.0,0.0,40,Clouds,scattered clouds,2013-04-24T12:00:00.000Z,5149
None,275.68,0.0,0.0,1,Clear,sky is clear,2013-04-24T13:00:00.000Z,5086
None,276.77,0.0,0.0,40,Clouds,scattered clouds,2013-04-24T14:00:00.000Z,5413
None,277.51,0.0,0.0,75,Clouds,broken clouds,2013-04-24T15:00:00.000Z,6073
None,277.81,0.0,0.0,40,Clouds,scattered clouds,2013-04-24T16:00:00.000Z,6725
None,278.07,0.0,0.0,40,Clouds,scattered clouds,2013-04-24T17:00:00.000Z,6454
None,278.16,0.0,0.0,20,Clouds,few clouds,2013-04-24T18:00:00.000Z,4606
None,277.86,0.0,0.0,5,Clear,sky is clear,2013-04-24T19:00:00.000Z,3266
None,276.56,0.0,0.0,1,Clear,sky is clear,2013-04-24T20:00:00.000Z,2963
None,274.92,0.0,0.0,1,Clear,sky is clear,2013-04-24T21:00:00.000Z,2705
None,274.07,0.0,0.0,1,Clear,sky is clear,2013-04-24T22:00:00.000Z,1751
None,273.24,0.0,0.0,1,Clear,sky is clear,2013-04-24T23:00:00.000Z,1009
None,272.55,0.0,0.0,1,Clear,sky is clear,2013-04-25T00:00:00.000Z,571
None,271.85,0.0,0.0,1,Clear,sky is clear,2013-04-25T01:00:00.000Z,350
None,271.29,0.0,0.0,1,Clear,sky is clear,2013-04-25T02:00:00.000Z,276
None,270.58,0.0,0.0,1,Clear,sky is clear,2013-04-25T03:00:00.000Z,314
None,270.26,0.0,0.0,1,Clear,sky is clear,2013-04-25T04:00:00.000Z,733
None,270.11,0.0,0.0,1,Clear,sky is clear,2013-04-25T05:00:00.000Z,2720
None,270.08,0.0,0.0,20,Clouds,few clouds,2013-04-25T06:00:00.000Z,5924
None,270.48,0.0,0.0,1,Clear,sky is clear,2013-04-25T07:00:00.000Z,6766
None,272.21,0.0,0.0,1,Clear,sky is clear,2013-04-25T08:00:00.000Z,6470
None,274.34,0.0,0.0,1,Clear,sky is clear,2013-04-25T09:00:00.000Z,5236
None,276.58,0.0,0.0,1,Clear,sky is clear,2013-04-25T10:00:00.000Z,4604
None,278.87,0.0,0.0,20,Clouds,few clouds,2013-04-25T11:00:00.000Z,5014
None,280.6,0.0,0.0,40,Clouds,scattered clouds,2013-04-25T12:00:00.000Z,5287
None,281.49,0.0,0.0,75,Clouds,broken clouds,2013-04-25T13:00:00.000Z,5213
None,282.69,0.0,0.0,40,Clouds,scattered clouds,2013-04-25T14:00:00.000Z,5738
None,282.76,0.0,0.0,90,Clouds,overcast clouds,2013-04-25T15:00:00.000Z,6527
None,282.08,0.0,0.0,75,Drizzle,light intensity drizzle,2013-04-25T16:00:00.000Z,6813
None,282.08,0.0,0.0,75,Rain,light rain,2013-04-25T16:00:00.000Z,6813
None,281.36,0.0,0.0,90,Clouds,overcast clouds,2013-04-25T17:00:00.000Z,6598
None,278.63,0.0,0.0,90,Rain,light intensity shower rain,2013-04-25T18:00:00.000Z,5020
None,278.63,0.0,0.0,90,Rain,light rain,2013-04-25T18:00:00.000Z,5020
None,277.49,0.0,0.0,90,Clouds,overcast clouds,2013-04-25T19:00:00.000Z,3651
None,276.39,0.0,0.0,90,Rain,light rain,2013-04-25T20:00:00.000Z,3271
None,275.56,0.0,0.0,75,Rain,light rain,2013-04-25T21:00:00.000Z,2980
None,275.36,0.0,0.0,75,Clouds,broken clouds,2013-04-25T22:00:00.000Z,2331
None,275.42,0.0,0.0,75,Clouds,broken clouds,2013-04-25T23:00:00.000Z,1267
None,275.24,0.0,0.0,75,Rain,light rain,2013-04-26T00:00:00.000Z,736
None,275.24,0.0,0.0,75,Snow,heavy snow,2013-04-26T00:00:00.000Z,736
None,274.79,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T01:00:00.000Z,429
None,274.51,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T02:00:00.000Z,329
None,274.39,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T03:00:00.000Z,296
None,273.97,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T04:00:00.000Z,728
None,273.75,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T05:00:00.000Z,2473
None,273.27,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T06:00:00.000Z,5332
None,273.19,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T07:00:00.000Z,7009
None,274.89,0.0,0.0,75,Clouds,broken clouds,2013-04-26T09:00:00.000Z,5645
None,275.6,0.0,0.0,75,Clouds,broken clouds,2013-04-26T10:00:00.000Z,5217
None,276.55,0.0,0.0,75,Clouds,broken clouds,2013-04-26T11:00:00.000Z,5594
None,278.03,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T12:00:00.000Z,5703
None,279.31,0.0,0.0,20,Clouds,few clouds,2013-04-26T13:00:00.000Z,5475
None,280.63,0.0,0.0,20,Clouds,few clouds,2013-04-26T14:00:00.000Z,6189
None,281.8,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T15:00:00.000Z,6539
None,282.58,0.0,0.0,20,Clouds,few clouds,2013-04-26T16:00:00.000Z,6610
None,283.03,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T17:00:00.000Z,6174
None,283.19,0.0,0.0,40,Clouds,scattered clouds,2013-04-26T18:00:00.000Z,5232
None,282.75,0.0,0.0,75,Clouds,broken clouds,2013-04-26T19:00:00.000Z,3919
None,281.7,0.0,0.0,75,Clouds,broken clouds,2013-04-26T20:00:00.000Z,3508
None,281.01,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T21:00:00.000Z,4489
None,280.52,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T22:00:00.000Z,3611
None,280.34,0.0,0.0,90,Clouds,overcast clouds,2013-04-26T23:00:00.000Z,2158
None,280.31,0.0,0.0,75,Clouds,broken clouds,2013-04-27T00:00:00.000Z,1270
None,280.41,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2013-04-27T01:00:00.000Z,753
None,280.5,0.0,0.0,75,Clouds,broken clouds,2013-04-27T02:00:00.000Z,600
None,281.03,0.0,0.0,90,Rain,light rain,2013-04-27T03:00:00.000Z,383
None,281.03,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-27T03:00:00.000Z,383
None,281.14,0.0,0.0,90,Rain,light rain,2013-04-27T04:00:00.000Z,371
None,280.9,0.0,0.0,90,Clouds,overcast clouds,2013-04-27T05:00:00.000Z,684
None,280.88,0.0,0.0,75,Clouds,broken clouds,2013-04-27T06:00:00.000Z,1400
None,280.91,0.0,0.0,40,Clouds,scattered clouds,2013-04-27T07:00:00.000Z,2381
None,282.57,0.0,0.0,20,Clouds,few clouds,2013-04-27T08:00:00.000Z,3535
None,285.27,0.0,0.0,1,Clear,sky is clear,2013-04-27T09:00:00.000Z,4332
None,286.61,0.0,0.0,1,Clear,sky is clear,2013-04-27T10:00:00.000Z,4575
None,288.86,0.0,0.0,20,Clouds,few clouds,2013-04-27T11:00:00.000Z,4927
None,289.7,0.0,0.0,1,Clear,sky is clear,2013-04-27T12:00:00.000Z,5385
None,290.97,0.0,0.0,1,Clear,sky is clear,2013-04-27T13:00:00.000Z,5426
None,292.59,0.0,0.0,1,Clear,sky is clear,2013-04-27T14:00:00.000Z,5361
None,293.41,0.0,0.0,1,Clear,sky is clear,2013-04-27T15:00:00.000Z,4749
None,294.13,0.0,0.0,1,Clear,sky is clear,2013-04-27T16:00:00.000Z,4797
None,294.61,0.0,0.0,1,Clear,sky is clear,2013-04-27T17:00:00.000Z,4393
None,294.47,0.0,0.0,1,Clear,sky is clear,2013-04-27T18:00:00.000Z,4036
None,294.04,0.0,0.0,1,Clear,sky is clear,2013-04-27T19:00:00.000Z,3582
None,292.83,0.0,0.0,1,Clear,sky is clear,2013-04-27T20:00:00.000Z,3335
None,289.38,0.0,0.0,1,Clear,sky is clear,2013-04-27T21:00:00.000Z,3075
None,287.88,0.0,0.0,1,Clear,sky is clear,2013-04-27T22:00:00.000Z,2853
None,286.26,0.0,0.0,1,Clear,sky is clear,2013-04-27T23:00:00.000Z,2265
